ADID,CreativeUrl,Currency Code,Spend,Impressions,StartDate,EndDate,OrganizationName,BillingAddress,CandidateBallotInformation,PayingAdvertiserName,CommitteeName,CommitteeIdentificationNumber,DisclosureNameOfCommittee,AdvertisingJurisdiction,Gender,AgeBracket,CountryCode,Regions (Included),Regions (Excluded),Electoral Districts (Included),Electoral Districts (Excluded),Radius Targeting (Included),Radius Targeting (Excluded),Metros (Included),Metros (Excluded),Postal Codes (Included),Postal Codes (Excluded),Location Categories (Included),Location Categories (Excluded),Interests,OsType,Segments,Language,AdvancedDemographics,Targeting Connection Type,Targeting Carrier (ISP),CreativeProperties
1549d813178fa47139fca6926447103ebdc9dc1ba56bb75b2f0ce0563d82311f,https://www.snap.com/political-ads/asset/b7211d4705725320b70bbaf51bdcef5a4ba48abe841fdaa5a94dae00e77a4c87?mediaType=mp4,EUR,975,698357,2023/03/02 13:36:11Z,2023/03/15 22:59:00Z,Provincie Noord-Brabant,"Brabantlaan 1,Den Bosch,5217 TV,NL",Provincie Noord Brabant,Provincie Noord-Brabant,,,,,,18-25,netherlands,Noord - Brabant,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.brabant.nl/subsites/jonginbrabant/verkiezingen
032def4b77b7bac670be14624084c5f79142df6cd722bffb1db9c3ccbfee9253,https://www.snap.com/political-ads/asset/629567fefa0e2d9e95b199c11c1965b25c74fdd36824eb38f328970f1ae0eedf?mediaType=mp4,EUR,583,263958,2023/02/02 23:00:00Z,2023/03/15 22:59:00Z,ZwartBureau,"Beatrixlaan 20,Goes,4461 PN,NL",,Provincie Zeeland,,,,,,17-24,netherlands,Zeeland,,,,,,,,,,,,,,Provided by Advertiser,"nl,en",,,,web_view_url:https://zeelandstemt.nl/generatie-z/
e74eb17cea2a3d434470ff0713c23ced0e9247b9b5ac5a21871d38840397b4d8,https://www.snap.com/political-ads/asset/354573f65aeac953dbf8c04e9c3d4a146528fae5a913a8bb46e8762374a8ae03?mediaType=jpeg,USD,74,6753,2023/02/14 16:32:47Z,2023/03/14 03:59:59Z,Do Big Things,"PO Box 128,Mill Valley,94942,US",Advocacy for kids health,American Heart Association,,,,,,18-35,united states,,,,,,,"Atlanta,Columbus,Macon,Savannah,Augusta - Aiken,Albany,Tallahassee - Thomasville,Jacksonville,Orlando - Daytona Beach - Melbourne,Tampa - St. Petersburg (sarasota),West Palm Beach - Ft. Pierce,Miami - Ft. Lauderdale,Gainesville",,,,,,,,,,,,,web_view_url:https://voicesforhealthykids.org/take-action/campaigns/stop-corporate-lobbyists-from-stealing-your-voice?utm_source=snapchat&utm_medium=ads&utm_campaign=sprint2reg
b99d8ca4ff79d362a0f026cdd01b19a46c16fe666694ea442bdc88c1b342a020,https://www.snap.com/political-ads/asset/9b8ab7dfa4bcb0f49f96c484e0cdb73899700b2a5c23c9f3150549231ac60a26?mediaType=mp4,AUD,1895,355493,2023/01/15 13:00:00Z,2023/02/16 12:59:59Z,Omnicom Media Group (Australia) Pty Ltd,"32 Pyrmont Bridge Road Pyrmont NSW 2009 PO Box 66, Pyrmont NSW 2009,,,Sydney,2009,AU",,NSW Electoral Commission,,,,,,18-34,australia,,,,,"latitude -33.868;longitude 151.21;radius 40.0,latitude -32.9273;longitude 151.7813;radius 17.0,latitude -34.4244;longitude 150.8938;radius 17.0,latitude -33.42;longitude 151.396;radius 17.0",,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://ad.doubleclick.net/ddm/trackclk/N9574.3926179SNAPCHATAU/B29086607.354556656;dc_trk_aid=545648642;dc_trk_cid=183972759;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;ltd=
b275a9cb126549576c214bb5b88249dda8444f9b2ca63867f3412a24d364bba4,https://www.snap.com/political-ads/asset/b1d286cd794a1e1922e480c6f1e6e51235fe57b4985bde1e326754531ca6043f?mediaType=mp4,USD,83,31577,2023/03/16 17:15:43Z,2023/03/22 03:59:00Z,FOGLAMP,"One Thomas Circle,Washigton,20005,US",,March for Our LIves,,,,,,,united states,Michigan,,,,,,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://secure.everyaction.com/_jt6TbXz8E2xpaJZtHKN1w2?utm_source={{campaign.name}}&utm_campaign={{adSet.name}}&refcode=MFOL-CA-5thAni-campaign-snap
52193affecc5024a612fc6b27ec57d6e2c02107cd99bd02c8cfb1fe6bee54cde,https://www.snap.com/political-ads/asset/dd9463a28e0148022915cd8775d0d5fa6184fc6e429dee00d08baad4bc4f5b1b?mediaType=mp4,SEK,3200,99078,2023/02/06 09:37:39Z,2023/02/15 21:59:00Z,Djurens Rätt,"Box 17132,Stockholm,104 62,SE",,Djurens Rätt,,,,,FEMALE,18+,sweden,,,,,,,,,,,,,,,Provided by Advertiser,sv,,,,web_view_url:https://www.djurensratt.se/eci?utm_source=snapchat&utm_medium=ads&utm_campaign=ffe
0dbb57692e2dbfa29335c65e1e481d9186af38634700cf7342efc6653f0b3d7c,https://www.snap.com/political-ads/asset/4ad677592fa8acd00bb36f5fab15ffb0f60b596686d716dcd881134f5f5410bd?mediaType=mp4,USD,245,19300,2023/01/20 22:00:06Z,2023/04/01 03:59:00Z,"American Civil Liberties Union, Inc.","125 Broad St., 18th Floor,New York,10004,US",,American Civil Liberties Union,,,,,,18+,united states,,,,,,,"New York,Los Angeles,Chicago,Dallas - Ft. Worth,Houston,Washington,Philadelphia,Atlanta,Miami - Ft. Lauderdale,Phoenix (prescott),Boston (manchester),San Francisco - Oakland - San Jose,Detroit,Seattle - Tacoma,Minneapolis - St. Paul",,,,,,"Advocates & Activists,Philanthropists",,Provided by Advertiser,en,,,,web_view_url:https://www.aclu.org/news/reproductive-freedom/the-best-decision-how-abortion-changed-these-lives-for-the-better?utm_source=sc&utm_medium=pm&utm_campaign={{campaign.name}}&utm_content={{adSet.name}}-{{creative.name}}&utm_term=pm-{{adSet.id}}-{{ad.id}}&initms_aff=nat&initms_chan=pm&initms={{campaign.name}}-{{adSet.name}}-{{creative.name}}&ms_aff=nat&ms_chan=pm&ms={{campaign.name}}-{{adSet.name}}-{{creative.name}}
093578b52036af5b62abccc8400021a732d40342794299081c5009f221c4c0b8,https://www.snap.com/political-ads/asset/773f78ae4dcc1ee443ac7021668b98edf37647531cc94d54d15718783577f786?mediaType=mp4,USD,400,58069,2023/02/14 21:53:43Z,2023/02/25 07:59:43Z,Patagonia,"235 W Santa Clara St,Ventura,93001,US",,Patagonia,,,,,,,united states,New Mexico,,,,,,,,,,,,,,,,,,,web_view_url:https://westernlandowners.org/policy/nm-enchantment-fund/
5c79238ef6cc3013f20afa73519386f74a0b263090b1b1dbe16ebc7fe230c571,https://www.snap.com/political-ads/asset/0f2f08130b5af9def55516c6f0f30b6376a8db94c24f6b04d6d4737748d829c7?mediaType=jpeg,USD,126,10365,2023/02/14 16:36:57Z,2023/03/14 03:59:59Z,Do Big Things,"PO Box 128,Mill Valley,94942,US",,American Heart Association,,,,,,18-35,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://voicesforhealthykids.org/take-action/campaigns/stop-corporate-lobbyists-from-stealing-your-voice?utm_source=snapchat&utm_medium=ads&utm_campaign=sprint2nat
e42de42bf85b1bbb947eaf1e35cdb934c6c13b9c500c8e6fab77b41fb4b606d0,https://www.snap.com/political-ads/asset/225214bec80e9ab05bc3d13d22ce98d1f156aaecb75d073bc5f546cfa09d750d?mediaType=mp4,EUR,23,7087,2023/03/09 22:48:03Z,2023/03/17 21:59:00Z,Katri Savolainen,FI,,Katri Savolaisen tukiryhmä,,,,,,18+,finland,,,,,latitude 62.2393;longitude 25.745951;radius 60.0,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.katrisavolainen.fi
c1c359f240b43a2161c01025c62be562a5f800ef2a69f12fa56b37c9e0c25d14,https://www.snap.com/political-ads/asset/d398c8313c88558949b269c831b46cb71fc109637eea09a3cc0b5d8c9b270179?mediaType=mp4,EUR,69,15426,2023/03/06 12:00:41Z,2023/04/02 19:00:00Z,OMD Finland Oy,"Lintulahdenkatu 3,Helsinki,00530,FI",,Social Democratic Party,,,,,,18-34,finland,,,,,,,,,,,,,,,,,,,,web_view_url:https://www.sdp.fi/ehdokkaat?utm_source=snapchat&utm_medium=paidsocial&utm_campaign=ek-vaalit2023
eddee6a13256563743642373a384ae1e70b386ecd831a70e1d8a2e858da82b35,https://www.snap.com/political-ads/asset/936bc406d66cd423830229bd29e98ad9c49ab0dc182096483e6dded2ec41455f?mediaType=mp4,GBP,32,38269,2023/02/01 12:39:09Z,2023/02/28 23:59:00Z,Medialab Group,"3-4a Little Portland Street,London,W1W 7JB,GB",,Mind Charity,,,,,,18-24,united kingdom,,,,,,,,,,,,,"Running Enthusiasts,vac_247,Wellness & Healthy Lifestyle",,Provided by Advertiser,,,,,web_view_url:https://2727.givepenny.com/?utm_medium=paid&utm_source=snapchat&utm_campaign=2727%202023&utm_content=0dfc0ffc-e1f2-4362-87fe-a58ab6178554
d2cebcc9eb8632f73e0d41728c3f75b5743a701b0e00f69e6f2c308d1e7e0fc0,https://www.snap.com/political-ads/asset/f75cc5872b08cda36989a6407da6b742f08689c55753afa5f6c7a0dcccd74a5a?mediaType=mp4,AUD,1162,438337,2023/01/15 13:00:00Z,2023/02/16 12:59:59Z,Omnicom Media Group (Australia) Pty Ltd,"32 Pyrmont Bridge Road Pyrmont NSW 2009 PO Box 66, Pyrmont NSW 2009,,,Sydney,2009,AU",,NSW Electoral Commission,,,,,,18-34,australia,New South Wales,,,,,,,"Sydney - Sutherland,Sydney - Ryde,Sydney - Northern Beaches,Sydney - Eastern Suburbs,Sydney - Outer South West,Sydney - South West,Sydney - Inner West,Sydney - Outer West and Blue Mountains,Sydney - North Sydney and Hornsby,Central Coast,Newcastle and Lake Macquarie",,,,,,,Provided by Advertiser,en,,,,web_view_url:https://ad.doubleclick.net/ddm/trackclk/N9574.3926179SNAPCHATAU/B29086607.354555585;dc_trk_aid=545648642;dc_trk_cid=183449449;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;ltd=
4012266ac504c2b354a21062e0cee5154e1e9c4450796562e4f7d0cd0e8abcd6,https://www.snap.com/political-ads/asset/f8e8dba11064924f625951ac9aa3262894bf4f93a61f64feec7063232f65d8d4?mediaType=mp4,EUR,879,630208,2023/03/02 13:36:11Z,2023/03/15 22:59:00Z,Provincie Noord-Brabant,"Brabantlaan 1,Den Bosch,5217 TV,NL",Provincie Noord Brabant,Provincie Noord-Brabant,,,,,,18-25,netherlands,Noord - Brabant,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.brabant.nl/subsites/jonginbrabant/verkiezingen
f7516dc3fcfaf03613b8db011434c720d8ef96c8224cc591723415ec9d136838,https://www.snap.com/political-ads/asset/3942cc5d004cb76431f68b39ac440b6a6ea5d553877c87d35077bf1d18bf0a70?mediaType=mp4,NOK,2146,59757,2023/03/14 08:30:00Z,2023/03/28 19:30:00Z,Arbeiderpartiet,"Youngstorget 2A,Oslo,0028,NO",,Arbeiderpartiet,,,,,,18+,norway,,,,,,,Oslo,,,"0001,0010,0015,0018,0021,0026,0028,0030,0031,0032,0033,0034,0037,0040,0048,0050,0055,0081,0101,0102,0103,0104,0105,0106,0107,0109,0110,0111,0112,0113,0114,0115,0116,0117,0118,0119,0120,0121,0122,0123,0124,0125,0128,0129,0130,0131,0133,0134,0135,0136,0150,0151,0152,0153,0154,0155,0157,0158,0159,0160,0161,0162,0164,0165,0166,0167,0168,0169,0170,0171,0172,0173,0174,0175,0176,0177,0178,0179,0180,0181,0182,0183,0184,0185,0186,0187,0188,0190,0191,0192,0194,0195,0196,0201,0202,0203,0204,0207,0208,0211,0230,0240,0244,0250,0251,0252,0253,0254,0255,0256,0257,0258,0259,0260,0262,0263,0264,0265,0266,0267,0268,0270,0271,0272,0273,0286,0287,0301,0302,0303,0304,0305,0306,0307,0308,0323,0330,0340,0350,0351,0352,0353,0354,0355,0356,0357,0358,0359,0360,0361,0362,0363,0364,0365,0366,0367,0368,0369,0406,0412,0413,0415,0440,0445,0450,0451,0452,0454,0455,0456,0457,0458,0459,0460,0461,0462,0463,0464,0465,0467,0468,0469,0470,0472,0473,0474,0475,0476,0477,0478,0479,0480,0481,0482,0483,0485,0501,0502,0503,0504,0505,0506,0550,0551,0552,0553,0554,0555,0556,0557,0558,0559,0560,0561,0562,0563,0564,0565,0566,0567,0568,0569,0570,0571,0572,0573,0574,0575,0576,0577,0578,0579,0585,0601,0602,0603,0604,0605,0606,0607,0608,0609,0626,0650,0651,0652,0653,0654,0655,0656,0657,0658,0659,0660,0661,0662,0663,0850",,,,,Provided by Advertiser,,,,,web_view_url:https://www.arbeiderpartiet.no/aktuelt/skape-for-a-dele/?utm_source={{site_source_name}}&utm_campaign=skapeforadele&utm_content=1hovedjcv
c97ca49702c6dcac253dfcde442f93bc2687dd64d222f4374224f094c890b5bd,https://www.snap.com/political-ads/asset/27acfb5a7bc05971a1a2c904805f09853612cc2d0bf15b53683c5a183d152ddb?mediaType=mp4,USD,342,43607,2023/03/09 17:10:41Z,2023/03/20 04:10:41Z,Patagonia,"235 W Santa Clara St,Ventura,93001,US",,Patagonia,,,,,,18+,united states,Arizona,,,,,,,,,,,,"Advocates & Activists,Outdoor & Nature Enthusiasts",,Provided by Advertiser,,,,,web_view_url:https://actionnetwork.org/letters/send-senator-kelly-an-email-to-protect-oak-flat/
7bc6d9be9561332bd4ce4665ee53cc76847178876eaf80ca787f19c07cafdd69,https://www.snap.com/political-ads/asset/55d57d92a2c94901e39082d8cec716b328a387db4ef5ca00c1f999cfbe9e9ffc?mediaType=mp4,USD,126,6629,2023/03/07 15:15:40Z,2023/03/28 03:59:59Z,Red Edge LLC,"2300 Clarendon Blvd,Arlington,22201,US",,NSSF,,,,,FEMALE,25-49,united states,"District of Columbia,Virginia,Maryland,Arizona,Georgia,North Carolina,Colorado,Pennsylvania",,,,,,,,,,,,,,Provided by Advertiser,en,"Education (Bachelor Degree),Occupation (Business, Finance or Mgmt),Occupation (Legal, Education or Health),Occupation (Office & Administrative)",,,web_view_url:https://www.nssfrealsolutions.org/safer-communities/?utm_source=snap&utm_medium=cpm&utm_campaign=20230201
7edb11e498c463d45cf3b34ca4a3c4c6d21bc210ccf30ab59ec6055a95faeeb8,https://www.snap.com/political-ads/asset/cb15cc4c432bc8ccf4882013b34d95aed9e272e8ab4d56eb07a64f64b43b32f1?mediaType=mp4,USD,97,85237,2023/01/18 08:48:31Z,2023/02/19 10:59:00Z,Rainmakers MSA,"5 Eglon Street, Parnell,Auckland,1052,NZ",,New Zealand National Party,,,,,,18-24,new zealand,Hawkes Bay,,,,,,"Auckland,Dunedin,Hamilton,Palmerston North,Rotorua,Tauranga,Wellington,Christchurch",,,,,,,,Provided by Advertiser,,,,,
6e0d287283f701123088c8bc76ab235bbebdb131f1f0d9256d58aaf7aa18bcb5,https://www.snap.com/political-ads/asset/cebbdaf32485f386ec1825e48a915559bc2b910714b71c46a6bc3015411d4b15?mediaType=jpg,USD,15776,5841015,2023/01/04 17:30:11Z,2023/07/01 03:59:00Z,OpAD Media,"275 Madison Avenue, Suite 2200,New York ,10016,US",,NYC Health Department,,,,,FEMALE,30-,united states,"Florida,Georgia,Texas","South Carolina,Tennessee,Alabama,Louisiana,Arkansas,Oklahoma,New Mexico",,,,,,,,,,,,,Provided by Advertiser,en,,,,
dbbda509a7aeea88a1014d48676486e162e78e69bd428e52919fa42cba5d87fc,https://www.snap.com/political-ads/asset/1222d78a24a4db51cafe8db8caf6c658b8345b4915776d82edae3860dcb1abab?mediaType=mp4,EUR,398,92332,2023/03/06 12:00:41Z,2023/04/02 19:00:00Z,OMD Finland Oy,"Lintulahdenkatu 3,Helsinki,00530,FI",,Social Democratic Party,,,,,,18-34,finland,,,,,,,,,,,,,,,,,,,,web_view_url:https://www.sdp.fi/ehdokkaat?utm_source=snapchat&utm_medium=paidsocial&utm_campaign=ek-vaalit2023
fc8898344c14d7ac141f38325a7488e746791bf38e1086e9cc500e2e350aacd6,https://www.snap.com/political-ads/asset/7e92f18d0391b2a72dc0ee386bb22f97cdbcc5af5cc81bb5f40b9e542e532dae?mediaType=jpg,USD,221,14960,2023/01/20 22:00:06Z,2023/04/01 03:59:00Z,"American Civil Liberties Union, Inc.","125 Broad St., 18th Floor,New York,10004,US",,American Civil Liberties Union,,,,,,18+,united states,,,,,,,"New York,Los Angeles,Chicago,Dallas - Ft. Worth,Houston,Washington,Philadelphia,Atlanta,Miami - Ft. Lauderdale,Phoenix (prescott),Boston (manchester),San Francisco - Oakland - San Jose,Detroit,Seattle - Tacoma,Minneapolis - St. Paul",,,,,,"Green Living Enthusiasts,Vegans & Organic Foodies,Beachgoers & Surfers,vac_170,vac_172,Yoga Enthusiasts,vac_264,vac_63",,Provided by Advertiser,en,,,,web_view_url:https://www.aclu.org/news/reproductive-freedom/aclu-history-showing-up-for-abortion-rights?utm_source=sc&utm_medium=pm&utm_campaign={{campaign.name}}&utm_content={{adSet.name}}-{{creative.name}}&utm_term=pm-{{adSet.id}}-{{ad.id}}&initms_aff=nat&initms_chan=pm&initms={{campaign.name}}-{{adSet.name}}-{{creative.name}}&ms_aff=nat&ms_chan=pm&ms={{campaign.name}}-{{adSet.name}}-{{creative.name}}
074640f3d57b3f9a9c1ccb6af81739ed26d51776d17e31f3afd43929054be5a8,https://www.snap.com/political-ads/asset/31f01ac836f892a7110106a30d7caa179faf720a74da6f9f57b826e9fe7f01b0?mediaType=mp4,EUR,325,92788,2023/02/22 01:37:12Z,2023/03/07 22:59:00Z,Digital Media Enzo B.V.,"Wibautstraat 131-D,Amsterdam,1091GL,NL",,Gemeente Amsterdam,,,,,,18-25,netherlands,,,,,"latitude 52.378;longitude 4.9;radius 8.0,latitude 52.310284;longitude 5.036374;radius 8.0",,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.amsterdam.nl/verkiezingen/?utm_source={{site_source_name}}&utm_campaign=verkiezingen&utm_content={{creative.name}}&utm_medium=social-ad
282fd3e8095ade97076bb0f6f9387e0c487c84e4a5317214de46bbbc9366eaf2,https://www.snap.com/political-ads/asset/eeacc00a571b005ca98e7880e2a0fe8eb6ad4a115eefda06316654f21957cceb?mediaType=jpg,EUR,12,1267,2023/02/03 16:56:32Z,2023/04/06 22:59:59Z,Patagonia Europe,"Jollemanhof 11,Amsterdam,1061TJ,NL",,Patagonia,,,,,,18+,germany,,,,,,,,,,,,,,,,,,,,web_view_url:https://eu.patagonia.com/de/de/actionworks/kampagnen/dein-winter-deine-wahl/?utm_source=Snapchat&utm_medium=CPC&utm_campaign=Nativve-BCT22Activism-DE-Traffic-Snapchat-Product-Brand
0abe3369903f831bcaf982dee5e76faca28554d40a0215410ad13aca48ca43c9,https://www.snap.com/political-ads/asset/0fcf3469bdbf68a3f712a26180ad6c07af0b754469304d7f169be4317d5e747d?mediaType=png,USD,1248,110313,2023/01/20 22:00:06Z,2023/04/01 03:59:00Z,"American Civil Liberties Union, Inc.","125 Broad St., 18th Floor,New York,10004,US",,American Civil Liberties Union,,,,,,18+,united states,,,,,,,"New York,Los Angeles,Chicago,Dallas - Ft. Worth,Houston,Washington,Philadelphia,Atlanta,Miami - Ft. Lauderdale,Phoenix (prescott),Boston (manchester),San Francisco - Oakland - San Jose,Detroit,Seattle - Tacoma,Minneapolis - St. Paul",,,,,,"Green Living Enthusiasts,Vegans & Organic Foodies,Beachgoers & Surfers,vac_170,vac_172,Yoga Enthusiasts,vac_264,vac_63",,Provided by Advertiser,en,,,,web_view_url:https://www.aclu.org/news/free-speech/arizonas-new-law-banning-people-from-recording-police-violates-our-first-amendment-rights?utm_source=sc&utm_medium=pm&utm_campaign={{campaign.name}}&utm_content={{adSet.name}}-{{creative.name}}&utm_term=pm-{{adSet.id}}-{{ad.id}}&initms_aff=nat&initms_chan=pm&initms={{campaign.name}}-{{adSet.name}}-{{creative.name}}&ms_aff=nat&ms_chan=pm&ms={{campaign.name}}-{{adSet.name}}-{{creative.name}}
6088ab10a1d78bd6c236367734c6c1982de5052a24f2b9c999442ceb8a7c4dfa,https://www.snap.com/political-ads/asset/b1d286cd794a1e1922e480c6f1e6e51235fe57b4985bde1e326754531ca6043f?mediaType=mp4,USD,83,27350,2023/03/16 17:15:43Z,2023/03/22 03:59:00Z,FOGLAMP,"One Thomas Circle,Washigton,20005,US",,March for Our LIves,,,,,,,united states,Pennsylvania,,,,,,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://secure.everyaction.com/AxS4Qc5ZLE2YCqn3PxC5PA2?utm_source={{campaign.name}}&utm_campaign={{adSet.name}}&refcode=MFOL-CA-5thAni-campaign-snap
6c3992a9a736c81600b7b7a5fb22c52af547f883aa81a0a2fc2febee44656756,https://www.snap.com/political-ads/asset/c1ba8adb97451d652c5969a4173d8d7f6030660f2acec1f1b7874c111fb5a367?mediaType=mp4,USD,111,4480,2023/02/22 19:03:03Z,2023/04/11 03:59:59Z,Wavelength Strategy,US,,MSEA,,,,,,18-30,united states,Maryland,,,,,,,,,,,,"Collegiates,Back To School Buyers - Education",,Provided by Advertiser,,"Education (Some College),Education (Bachelor Degree),Household Income ($1,000-$24,999),Household Income ($25,000-$49,999),Occupation (Legal, Education or Health)",,,web_view_url:https://marylandeducators.org/support-paid-teaching-internships-and-addressing-the-educator-shortage/?utm_source=snapchat&utm_content=2023leg&utm_medium=paid
e6a305b7246ed9fcec6252b89a972fbd49b79ab6c7b69fdbbfc3236e1f55ff2a,https://www.snap.com/political-ads/asset/b78bd3f59bf83bb610bad9fa5f15d8b98da9a3fcffc441c4e72bcc29ba1f4676?mediaType=png,EUR,37,11700,2023/03/08 23:00:00Z,2023/03/13 22:59:00Z,Provincie Utrecht,NL,,Provincie Utrecht,,,,,,18-35,netherlands,Utrecht,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://kiesjouwutrecht.nl/kieskompas/?utm_source=snapchat&utm_medium=social&utm_campaign=olifantmedia-provstatenverkiezingen&utm_content=nathan
acacfce37a924e3adea8e70270f65b89f3f88599e90377bffedeb5db9ddc66a3,https://www.snap.com/political-ads/asset/7d174df4dd4985b0cd54e9553c597e098d40fd80a9c0deb34c53839dd1a5dbdf?mediaType=png,EUR,48,14189,2023/02/28 23:00:00Z,2023/03/08 22:59:00Z,Provincie Utrecht,NL,,Provincie Utrecht,,,,,,18-35,netherlands,Utrecht,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://kiesjouwutrecht.nl/?utm_source=snapchat&utm_medium=social&utm_campaign=olifantmedia-provstatenverkiezingen&utm_content=rakesh
b799f5851a72076dd8a53ed27df9863f84cac70ecc977ce64fb5c56be6098ba6,https://www.snap.com/political-ads/asset/2040a8bbc33cb8400c53ae2896cf892f35b107397b3959f72205a18a12a3205e?mediaType=mp4,EUR,388,453034,2023/03/06 06:00:12Z,2023/04/02 20:59:00Z,Httpool,"Litostrojska cesta 52,Ljubljana,1000,SI",,JHL,,,,,,18+,finland,,,,,,,,,,,,,,,Provided by Advertiser,,,,,
5e9efdbd9aa83e5c545da47c861f31b2e37455ea87b34f2c8ec628243b96ad0d,https://www.snap.com/political-ads/asset/1222d78a24a4db51cafe8db8caf6c658b8345b4915776d82edae3860dcb1abab?mediaType=mp4,EUR,219,46632,2023/03/06 12:00:41Z,2023/04/02 19:00:00Z,OMD Finland Oy,"Lintulahdenkatu 3,Helsinki,00530,FI",,Social Democratic Party,,,,,,18-34,finland,,,,,,,,,,,,,,,,,,,,web_view_url:https://www.sdp.fi/ehdokkaat?utm_source=snapchat&utm_medium=paidsocial&utm_campaign=ek-vaalit2023
5d29b5e0f81119459e618eee2d13fbc71eb786a8e53e97f98599f3a035ae3b1e,https://www.snap.com/political-ads/asset/c0adf14e30a9118ff1a92d37590d7a13281c9bee37d7f4c88da7df40d4b55ed3?mediaType=mp4,USD,159,30837,2023/03/13 10:31:54Z,2023/03/26 06:59:54Z,Patagonia,"235 W Santa Clara St,Ventura,93001,US",,Patagonia,,,,,,18+,united states,,,,,,,San Francisco - Oakland - San Jose,,,,,,"Advocates & Activists,Outdoor & Nature Enthusiasts,Green Living Enthusiasts",,Provided by Advertiser,,,,,web_view_url:https://actionnetwork.org/letters/remove-sanctuary-west-from-the-newark-housing-element?source=patagonia
3521b9a341a390db058ddd14d61934256bb429bbcb007394b931cbb9f2e2b23e,https://www.snap.com/political-ads/asset/43ca3171927c10de9b09755d634ed36d32d55937f60934ee59e3e19d87e671d9?mediaType=mp4,EUR,201,57592,2023/02/22 01:37:12Z,2023/03/07 22:59:00Z,Digital Media Enzo B.V.,"Wibautstraat 131-D,Amsterdam,1091GL,NL",,Gemeente Amsterdam,,,,,,18-25,netherlands,,,,,"latitude 52.378;longitude 4.9;radius 8.0,latitude 52.310284;longitude 5.036374;radius 8.0",,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.amsterdam.nl/verkiezingen/?utm_source={{site_source_name}}&utm_campaign=verkiezingen&utm_content={{creative.name}}&utm_medium=social-ad
4c4b04f9d4cb50c591b64d4e19eae9f91366580da8b09e446d892585e7e7b807,https://www.snap.com/political-ads/asset/a49500587072ab647e55af37eef00cceb04ed99e3335161c0f6d27c83ebc4b07?mediaType=mp4,USD,35,20029,2023/01/26 00:20:23Z,2023/02/19 10:59:00Z,Rainmakers MSA,"5 Eglon Street, Parnell,Auckland,1052,NZ",,New Zealand National Party,,,,,,,new zealand,,,,,,,,"Auckland,Wellington,Christchurch",,,,,,,Provided by Advertiser,,,,,
81d57ce368a667127d309bfdce62371bbd7c9c918c4ee1e7529ff1f220189f81,https://www.snap.com/political-ads/asset/95dc7077be855f05641ab759121c58311ac09ac22c529afed79ea181cb0465e3?mediaType=mp4,AUD,1968,364124,2023/02/05 13:00:00Z,2023/03/15 12:59:00Z,Omnicom Media Group (Australia) Pty Ltd,"32 Pyrmont Bridge Road Pyrmont NSW 2009 PO Box 66, Pyrmont NSW 2009,,,Sydney,2009,AU",,NSW Electoral Commission,,,,,,18-34,australia,,,,,"latitude -33.448331;longitude 151.442772;radius 17.0,latitude -32.9273;longitude 151.7813;radius 17.0,latitude -34.4244;longitude 150.8938;radius 17.0,latitude -33.868;longitude 151.21;radius 40.0",,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://elections.nsw.gov.au/voters/voting-options/postal-voting
e5ba39a7da410a19a092fc16a1be21bf62a12e049e804ed5dd45c875b5f1da28,https://www.snap.com/political-ads/asset/1b713e841b1f255ec8d6500eca85b589089c7ddb27018c9df53c354dd0efd262?mediaType=mp4,AUD,1358,438591,2023/02/05 13:00:00Z,2023/03/15 12:59:00Z,Omnicom Media Group (Australia) Pty Ltd,"32 Pyrmont Bridge Road Pyrmont NSW 2009 PO Box 66, Pyrmont NSW 2009,,,Sydney,2009,AU",,NSW Electoral Commission,,,,,,18-34,australia,New South Wales,,,,,,,"Sydney - Sutherland,Sydney - Northern Beaches,Sydney - Ryde,Sydney - Eastern Suburbs,Sydney - Outer South West,Sydney - South West,Sydney - Inner West,Sydney - Outer West and Blue Mountains,Sydney - North Sydney and Hornsby,Sydney - Parramatta",,,,,,,Provided by Advertiser,en,,,,web_view_url:https://elections.nsw.gov.au/voters/voting-options/interstate-or-overseas
